name,family,params,annual_return,annual_vol,sharpe,max_drawdown,min_rolling_1y_ann,total_return,annual_turnover,avg_abs_position,min_any_ge_1y_ann,worst_start,worst_end,worst_days
ma_cross_10_40|vw=20|tv=0.1|mx=3.0|overlay_trail_20_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 3.0, ""overlay"": ""trail_return"", ""lookback"": 20, ""threshold"": 0.02}",0.05650253231240976,0.06859260894508296,0.8237408254531792,-0.11418793861334742,-0.08322035473459066,2.1208420247871382,17.62885181872734,0.2120686526819937,-0.09839310945423119,2024-08-07,2025-10-28,295
ma_cross_10_40|vw=20|tv=0.1|mx=2.0|overlay_trail_20_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 20, ""threshold"": 0.02}",0.05637898671363506,0.06835186200411678,0.8248346871697424,-0.11418793861334764,-0.08322035473459066,2.1132940275523224,16.859359618782115,0.20833045152666557,-0.09839310945423119,2024-08-07,2025-10-28,295
ma_cross_10_40|vw=20|tv=0.1|mx=1.5|overlay_trail_20_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 1.5, ""overlay"": ""trail_return"", ""lookback"": 20, ""threshold"": 0.02}",0.05478867258100606,0.06759983982424869,0.8104852426196556,-0.11724695718851386,-0.08322035473459066,2.017672096787449,16.44649148039737,0.20254887290163118,-0.09939409141108402,2024-08-07,2025-10-28,295
ma_cross_10_40|vw=20|tv=0.1|mx=1.0|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 1.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.05128785887607479,0.08931563908182245,0.5742315612732699,-0.1478996306344742,-0.10150054367564154,1.816929945413169,13.057253351126612,0.4785875229373597,-0.10150054367564154,2022-07-18,2023-07-28,252
ma_cross_10_40|vw=10|tv=0.1|mx=1.5|overlay_trail_20_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 10, ""target_vol"": 0.1, ""max_exposure"": 1.5, ""overlay"": ""trail_return"", ""lookback"": 20, ""threshold"": 0.02}",0.05277515466274596,0.06896973239226672,0.7651929742540716,-0.13730153109497978,-0.1021348197779759,1.900609697446046,19.02418881094823,0.2202321907017282,-0.1021348197779759,2006-07-31,2007-08-14,252
ma_cross_10_40|vw=40|tv=0.1|mx=1.5|overlay_trail_252_0.0,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 40, ""target_vol"": 0.1, ""max_exposure"": 1.5, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.0}",0.053567031389427644,0.09550208200331228,0.560899095242445,-0.14871760172914028,-0.1035703279221426,1.9461228230069612,14.692706985045362,0.5416651834899074,-0.1035703279221426,2022-07-18,2023-07-28,252
ma_cross_10_40|vw=40|tv=0.1|mx=2.0|overlay_trail_252_0.0,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 40, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.0}",0.05279200315934163,0.09576986496831807,0.5512381496706288,-0.1487176017291405,-0.10357032792214316,1.9015710592008976,14.382305113208691,0.539163745850569,-0.10357032792214316,2022-07-18,2023-07-28,252
ma_cross_10_40|vw=20|tv=0.1|mx=2.0|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.0617418640811187,0.09614493980873418,0.6421748685260483,-0.1568700639469086,-0.10150054367564143,2.4574610328282556,16.451368891966375,0.5506992257688965,-0.10629617074568898,2017-12-08,2019-02-25,293
ma_cross_10_40|vw=20|tv=0.1|mx=3.0|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 3.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.06042116119790264,0.09565661657823786,0.631646438680841,-0.15403189212814006,-0.10150054367564143,2.3694913936679853,16.975489055373878,0.5478246896736039,-0.10629617074568898,2017-12-08,2019-02-25,293
ma_cross_10_40|vw=20|tv=0.1|mx=1.5|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 1.5, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.05975069422468149,0.09533410615250125,0.6267504530760614,-0.15412121055302264,-0.10150054367564143,2.3256520992708145,15.58693783639758,0.5416972312645393,-0.10629617074568898,2017-12-08,2019-02-25,293
momentum_20|vw=40|tv=0.15|mx=1.0|overlay_lowvol_q0.5,momentum_overlay,"{""period"": 20, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 1.0, ""overlay"": ""low_vol"", ""q"": 0.5}",0.053583717910349105,0.08355924214297285,0.641266202709994,-0.14505310560468343,-0.0989465826469299,1.9470891537206123,31.84841119354976,0.44912603097640685,-0.10685869527884717,2023-01-30,2024-02-26,262
boll_trend_40_0.8|vw=20|tv=0.1|mx=2.0|overlay_trail_180_-0.02,bollinger_trend_overlay,"{""period"": 40, ""threshold"": -0.02, ""vol_window"": 20, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 180}",0.054065026707412756,0.0841501159631925,0.6424830921333603,-0.14027477809276767,-0.10455360877467057,1.9750923486507537,26.61437588995249,0.38502500620748853,-0.1081088287765054,2011-01-07,2012-04-12,304
ma_cross_10_40|vw=10|tv=0.1|mx=3.0|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 10, ""target_vol"": 0.1, ""max_exposure"": 3.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.0561255725279568,0.1020427875169895,0.5500199856713267,-0.1542647587164938,-0.10122362696654164,2.0978660629621846,25.04691235161229,0.5695813213054445,-0.10915530629353232,2017-12-08,2019-03-26,314
ma_cross_10_40|vw=10|tv=0.1|mx=2.0|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 10, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.05454648827146302,0.10114486314404811,0.5392907417728097,-0.1765398945706811,-0.10122362696654152,2.0033576719323882,24.604023206408428,0.5723910806495952,-0.11052623793976557,2018-12-03,2020-02-03,280
ma_cross_10_40|vw=10|tv=0.1|mx=1.5|overlay_trail_252_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 10, ""target_vol"": 0.1, ""max_exposure"": 1.5, ""overlay"": ""trail_return"", ""lookback"": 252, ""threshold"": 0.02}",0.053296868932575014,0.09899962962501462,0.5383542255102366,-0.1726570912895563,-0.10237487713552962,1.9305193856716727,22.223555899542035,0.5562737987588958,-0.11144987406899953,2018-12-03,2020-02-03,280
ma_cross_10_40|vw=10|tv=0.1|mx=2.0|overlay_trail_20_0.02,ma_cross_overlay,"{""fast"": 10, ""slow"": 40, ""vol_window"": 10, ""target_vol"": 0.1, ""max_exposure"": 2.0, ""overlay"": ""trail_return"", ""lookback"": 20, ""threshold"": 0.02}",0.053131774208870164,0.07059588050473568,0.7526186206475036,-0.18603964572419918,-0.1021348197779759,1.9210229649215051,21.07319401431344,0.23787661812989883,-0.1132923084598203,2024-08-07,2025-10-28,295
