name,family,params,annual_return,annual_vol,sharpe,max_drawdown,min_rolling_1y_ann,total_return,annual_turnover,avg_abs_position
momentum_160|vw=20|tv=0.2|mx=1.5,momentum,"{""period"": 160, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.030663907363562615,0.18584770065900008,0.164994817018618,-0.5003114346781222,-0.3862951286649955,0.8689883189237231,25.95478693501972,1.21929339318965
trend_volume_confirm_10_60_5|vw=60|tv=0.25|mx=2.0,trend_volume_confirm,"{""fast"": 10, ""slow"": 60, ""confirm_window"": 5, ""vol_window"": 60, ""target_vol"": 0.25, ""max_exposure"": 2.0}",-0.005348233376031075,0.16977841501028834,-0.03150125636234135,-0.5744504621146616,-0.38630579726205716,-0.10509667752182106,144.87561456075088,0.7986840740433659
ma_cross_40_250|vw=40|tv=0.25|mx=1.0,ma_cross,"{""fast"": 40, ""slow"": 250, ""vol_window"": 40, ""target_vol"": 0.25, ""max_exposure"": 1.0}",-0.01469761680838777,0.1623734132047195,-0.09051738531761412,-0.6240717926011135,-0.38639383552600504,-0.26404966106244643,3.329620317782604,0.9328087636801041
boll_trend_80_0.5|vw=10|tv=0.2|mx=1.5,bollinger_trend,"{""period"": 80, ""threshold"": 0.5, ""vol_window"": 10, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.022247194752033295,0.16828280872109838,0.1322012326814941,-0.5288765047746429,-0.38653919149629834,0.5771331870123932,43.88133807199465,0.9655507261362979
boll_trend_80_0.3|vw=60|tv=0.2|mx=3.0,bollinger_trend,"{""period"": 80, ""threshold"": 0.3, ""vol_window"": 60, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.032012918339041185,0.20277523064786548,0.15787390913949464,-0.5062486002708244,-0.38656863281292275,0.9203003293979461,46.51876862678004,1.3245249265266703
ma_cross_40_200|vw=20|tv=0.25|mx=1.5,ma_cross,"{""fast"": 40, ""slow"": 200, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 1.5}",0.023477660183636173,0.20902572830608715,0.11231947556836938,-0.6359265222295425,-0.38665425389965946,0.6169113103249302,8.448229251343346,1.3042097525111258
ma_cross_5_80|vw=40|tv=0.15|mx=1.0,ma_cross,"{""fast"": 5, ""slow"": 80, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 1.0}",0.04375070827187422,0.1339909990109104,0.3265197557659209,-0.45622872613816867,-0.38669251507929225,1.4270095597998829,11.867507134279903,0.8598368708814819
boll_mr_20_0.3|vw=60|tv=0.15|mx=2.0,bollinger_mean_reversion,"{""period"": 20, ""threshold"": 0.3, ""vol_window"": 60, ""target_vol"": 0.15, ""max_exposure"": 2.0}",-0.09716460577576014,0.15167949415456225,-0.640591573154568,-0.9100251509894228,-0.3867152792041296,-0.8795475370790267,70.1748485015154,0.9822177421697773
boll_trend_20_0.8|vw=20|tv=0.25|mx=3.0,bollinger_trend,"{""period"": 20, ""threshold"": 0.8, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 3.0}",0.014554015855651858,0.22779925906194515,0.06388965405587296,-0.561359854623757,-0.3868590348681126,0.3487639494969985,131.29233065918294,1.249919350679758
donchian_200|vw=20|tv=0.15|mx=2.0,donchian,"{""period"": 200, ""vol_window"": 20, ""target_vol"": 0.15, ""max_exposure"": 2.0}",0.0033865445564784658,0.1602926903808295,0.02112725507590261,-0.5657780663105176,-0.3869416810758355,0.07251301215805994,11.118969658009451,1.1342195908859432
donchian_20|vw=10|tv=0.25|mx=1.0,donchian,"{""period"": 20, ""vol_window"": 10, ""target_vol"": 0.25, ""max_exposure"": 1.0}",0.0655559737379241,0.15955905782597143,0.4108571122889493,-0.41853005190935355,-0.38695672602518283,2.723949977138802,15.245730953074716,0.9679075941286311
boll_mr_120_0.5|vw=10|tv=0.15|mx=2.0,bollinger_mean_reversion,"{""period"": 120, ""threshold"": 0.5, ""vol_window"": 10, ""target_vol"": 0.15, ""max_exposure"": 2.0}",-0.060614498160588726,0.14937309560254178,-0.4057926088769984,-0.8152729936439969,-0.3869592216926906,-0.7260348382624279,45.37640341052214,0.8931612391792232
boll_trend_20_1.0|vw=10|tv=0.25|mx=1.5,bollinger_trend,"{""period"": 20, ""threshold"": 1.0, ""vol_window"": 10, ""target_vol"": 0.25, ""max_exposure"": 1.5}",-0.0012097113274679439,0.166662568610023,-0.00725844643795555,-0.5105928264512578,-0.38709032598698945,-0.024752377335866327,85.38118993282066,0.7204430468499678
boll_mr_60_1.0|vw=60|tv=0.15|mx=2.0,bollinger_mean_reversion,"{""period"": 60, ""threshold"": 1.0, ""vol_window"": 60, ""target_vol"": 0.15, ""max_exposure"": 2.0}",-0.08222307446348254,0.13082716619010407,-0.6284862453108917,-0.8623591003147228,-0.3871044203587116,-0.8307915307733587,38.38982904439134,0.6353580800521269
boll_mr_60_1.0|vw=60|tv=0.15|mx=3.0,bollinger_mean_reversion,"{""period"": 60, ""threshold"": 1.0, ""vol_window"": 60, ""target_vol"": 0.15, ""max_exposure"": 3.0}",-0.0862511539632943,0.13341860748534073,-0.6464702007384621,-0.8743413739775757,-0.3871044203587116,-0.845521906620814,40.033732666627344,0.6593481436689037
